voucher_id,voucher_type,entry_date,posting_date,amount,leading_digit,vendor_name,created_by,approved_by,invoice_no,tax,total,reference,supporting_doc,risk_flags,risk_score,is_fraud
2843,Payment,2026-02-26 00:04:01.391519,2026-02-26 00:04:01.391519,9011,9,Apex Tech Ltd,65,9,fdccf4e9-72d8-45a7-8256-6843dca651e8,1621.98,10632.98,233f148e-7642-4940-b844-a9558706e14d,None,Missing Doc,0.83,0
2844,Journal,2026-03-31 16:34:22.180558,2026-03-31 16:34:22.180558,5630,5,Shree Logistics LLP,63,36,395c70eb-c0f2-4fe7-8cb8-04013d8122af,1013.4,6643.4,a4036770-465f-4640-a7b6-45d70799c17e,None,Missing Doc,0.82,0
2845,Receipt,2026-01-25 11:19:30.815104,2026-01-25 11:19:30.815104,25579,2,Shree Solutions Pvt Ltd,45,68,39c57818-cd33-442c-a1f8-ec44beb73ce5,4604.22,30183.22,cea5e92f-54e2-4714-ba5b-72eebfd86d85,Contract,Normal,0.0,0
2846,Journal,2026-01-13 09:43:42.676798,2026-01-13 09:43:42.676798,11000,1,Om Sai Logistics Pvt Ltd,44,37,a0bfd3fe-ffad-4adc-bc8f-a2fee881dd0b,1980.0,12980.0,4716575d-02be-4752-a7e5-9a687c4dbf5f,Invoice,Rounded Amount,1.36,0
2847,Journal,2026-02-26 03:31:11.630226,2026-02-26 03:31:11.630226,19000,1,BlueStar Logistics Ltd,12,39,417181a2-5180-47f3-8318-ef1ab96d8457,3420.0,22420.0,7bb271a7-0a6a-4d80-afe6-dadf69b97989,Contract,Rounded Amount,1.45,0
2848,Receipt,2026-02-06 15:13:25.368135,2026-02-06 15:13:25.368135,6390,6,BlueStar Traders LTD,10,72,9254df68,1150.2,7540.2,cb0efba0-651b-4f3c-b064-c9042bb4bf05,Invoice,Duplicate Pattern,1.15,0
2849,Journal,2026-03-25 01:29:51.491639,2026-03-25 01:29:51.491639,29143,2,Global Logistics LLP,89,71,8c335b2e-32ad-45e9-8c34-396e40cf3b7c,5245.74,34388.74,19317258-ce49-48be-913f-d354c0b4891e,Contract,Normal,0.0,0
2850,Receipt,2026-03-09 03:15:50.622735,2026-03-09 05:15:50.622735,23751,2,Om Sai Logistics LTD,34,95,6c995624-d4c0-4cb6-a389-b74926dbad85,4275.18,28026.18,7a3f6798-cb8b-4e19-ab51-e084d9fff35a,Invoice,Odd Timing,0.88,0
2851,Journal,2026-03-09 04:34:16.961920,2026-03-09 04:34:16.961920,25572,2,Shree Logistics LLP,39,72,98b4dbff,4602.96,30174.96,3c3a6ca6-1d8c-4dfe-9a09-224c1eb6967c,Contract,Duplicate Pattern,0.97,0
2852,Payment,2026-03-28 06:25:02.409934,2026-03-28 06:25:02.409934,20000,2,Global Logistics Ltd,98,43,3e7a7482-dcdb-4674-8a65-df051605c540,2749.0764077302283,22749.07640773023,4de6f401-063d-4d50-822e-cad52c7dd7b2,Invoice,"Rounded Amount,Tax Mismatch",1.74,1
2853,Payment,2026-01-27 23:16:06.370277,2026-01-27 23:16:06.370277,13459,1,Green Enterprises LTD,34,55,ea0387b8-accd-4df0-902d-9c6fd3780142,2422.62,15881.619999999999,642faf98-1ebb-435f-bd14-58e2870705c1,Contract,Normal,0.0,0
2854,Journal,2026-04-10 00:44:27.990006,2026-04-10 00:44:27.990006,27000,2,Om Sai Logistics Pvt LTD,19,82,f290a7d9-f395-4690-835f-f9cb2838f43a,4860.0,31860.0,0543c5f8-8be8-49f6-8014-9a429890bc6d,Invoice,Rounded Amount,1.08,0
2855,Payment,2026-04-05 12:29:33.601073,2026-04-05 12:29:33.601073,281689,2,BlueStar Solutions Pvt Ltd,66,89,a92f7c1c-79eb-4c51-aa5c-0832849560b6,50704.02,332393.02,77b2367e-bbb5-4b6a-9726-d5f06023cadf,Contract,High Value,0.93,0
2856,Receipt,2026-01-22 17:51:44.829151,2026-01-22 17:51:44.829151,26746,2,Shree Logistics Pvt Ltd,20,9,15a5f15c-ad0d-42e4-8b89-3829f3646130,4814.28,31560.28,30a8f963-c733-43d3-8eee-66898bd951d2,Invoice,Normal,0.0,0
2857,Journal,2026-03-16 06:08:37.443588,2026-03-16 06:08:37.443588,25794,2,BlueStar Traders LLP,81,56,210e9a22-6dc2-483e-af25-f738b128b10b,4642.92,30436.92,97465c4b-e702-4d47-8339-678574396fea,Invoice,Normal,0.0,0
2858,Journal,2026-02-07 20:34:09.831281,2026-02-07 20:34:09.831281,20296,2,Om Sai Logistics Ltd,64,84,00691843-ffb0-4f00-86bc-48a2a6f610af,3653.28,23949.28,452327d2-cac4-49a8-81c7-f621b8121b13,Contract,Normal,0.0,0
2859,Journal,2026-01-09 03:24:44.884169,2026-01-09 03:24:44.884169,21000,2,Global Logistics Ltd,27,97,d3de82af-ac03-4558-abee-717ff38e2a58,3780.0,24780.0,cb8eba94-502b-4101-b09d-ac6083f0ae34,Contract,Rounded Amount,0.87,0
2860,Journal,2026-01-12 15:58:33.106186,2026-01-12 15:58:33.106186,10890,1,Om Sai Logistics Pvt Ltd,45,22,28b5c6b5-4f5b-4e76-af44-341472cf52b1,1960.2,12850.2,a74e04de-9b2e-4a53-a56f-d28fd7ce751d,Contract,Normal,0.0,0
2861,Payment,2026-01-15 14:53:59.463925,2026-01-15 14:53:59.463925,12875,1,Om Sai Traders LLP,26,36,75f26a89-5cb9-4045-85a3-021834ffb60c,2317.5,15192.5,ba1fd12f-4191-481f-8e4a-4c25c364268d,Invoice,Normal,0.0,0
2862,Payment,2026-02-27 00:50:15.594446,2026-02-27 00:50:15.594446,45981,4,Green Enterprises Pvt LTD,18,95,4607a501-c6ff-4c85-ae17-1a02d2fce17c,8276.58,54257.58,ee0e35dd-c2a7-4621-8ddf-dd2f24a5b0cf,None,"Missing Doc,Name Variation",2.54,1
2863,Journal,2026-03-23 23:37:28.832737,2026-03-23 23:37:28.832737,22731,2,BlueStar Enterprises LLP,50,9,a1c55d62-e678-4bac-8f1f-24f6e035da79,4091.58,26822.58,f08dc7ae-bf06-4293-b528-daec90bec1d8,Contract,Normal,0.0,0
2864,Payment,2026-03-31 21:28:14.359944,2026-03-31 21:28:14.359944,24216,2,,64,24,86a8fb8c-0248-4b58-99d3-ee4e602a0810,4358.88,28574.88,58a35745-dd10-41f6-b73c-759c613a3b1d,Contract,Null Vendor,1.33,0
2865,Receipt,2026-01-21 09:37:59.978636,2026-01-21 09:37:59.978636,4671,4,Green Solutions Pvt Ltd,27,72,8c327bff-6c14-4b20-8f0b-e6b9de26b3b8,1212.757512234516,5883.757512234516,e411f9c1-9be9-4fa9-a662-6708bacbd395,None,"Missing Doc,Tax Mismatch",2.74,1
2866,Journal,2026-01-18 11:44:10.888278,2026-01-18 11:44:10.888278,38095,3,Apex Traders LLP,44,27,d87e9591-5573-4ae1-ad0c-a705550b8073,6857.1,44952.1,73f0d468-e5ef-4774-8054-8607093fd74a,None,Missing Doc,1.31,0
2867,Receipt,2026-04-14 08:31:22.812274,2026-04-14 08:31:22.812274,47227,4,Om Sai Logistics Pvt Ltd,3,59,be960eea-4f01-4089-b19d-777c6071cb3e,8500.86,55727.86,011dd167-37ae-47ae-8ce0-a1eba9a2cbdb,None,Missing Doc,1.25,0
2868,Journal,2026-03-26 16:42:45.666015,2026-03-26 16:42:45.666015,419975,4,Om Sai Logistics LTD,5,29,e826fabc-0bde-46a6-add2-b519d5dba2b3,75595.5,495570.5,c198f406-f055-4d42-9ac1-07709d1c81e1,Contract,"Rounded Amount,High Value",2.2,1
2869,Payment,2026-04-07 19:35:05.208143,2026-04-07 19:35:05.208143,48642,4,Shree Logistics LLP,24,17,4853b770-4900-467a-9f5f-0e7a6c51ccdd,8755.56,57397.56,3a15d09b-6ec5-4b30-9eb6-1afb1c9395c5,Contract,Name Variation,0.87,0
2870,Journal,2026-01-22 00:43:00.707659,2026-01-22 00:43:00.707659,9370,9,BlueStar Solutions LLP,63,22,7ca903fc-7517-4c2f-9710-e365ba1e0649,1686.6,11056.6,9a7fa30b-36c9-4975-94fd-dbf79fa60035,Contract,Normal,0.0,0
2871,Payment,2026-02-07 13:35:03.641790,2026-02-09 13:35:03.641790,49729,4,Om Sai Traders Pvt Ltd,46,50,daaabf50-bd38-4277-9030-401748dad8ee,8951.22,58680.22,e649218a-493c-4d5f-a2d2-ec4a3fb057e6,Invoice,Backdated,1.24,0
2872,Journal,2026-02-25 16:45:41.090958,2026-02-25 16:45:41.090958,232225,2,Global Tech LLP,23,69,5fcee376-19e1-40af-9d28-abcf46e2d2e5,41800.5,274025.5,46a360a5-0f15-44e2-8414-4607dbcd7291,None,"High Value,Missing Doc",1.89,1
2873,Journal,2026-03-22 08:55:21.582525,2026-03-22 08:55:21.582525,30584,3,,31,93,a8097803-a629-4d0e-b9ba-421adfab7b5c,5505.12,36089.12,2047212e-9cb8-46e4-9ad1-114a8cd1ad0d,Invoice,Null Vendor,1.48,0
2874,Payment,2026-03-01 12:25:08.139703,2026-03-01 12:25:08.139703,16127,1,Shree Traders Ltd,56,81,7da17035-1ed6-4641-b0e7-643d2b4ddb77,2902.86,19029.86,c1063c5a-33ad-4e18-90c3-be5865f3d147,None,Missing Doc,1.01,0
2875,Receipt,2026-03-10 13:48:14.045994,2026-03-10 13:48:14.045994,32685,3,BlueStar Solutions LLP,43,11,83c95b56-cacb-4857-bf9b-5adbf170c7e0,5883.3,38568.3,3bc9f9fb-fec6-475b-bfa0-bbe225623ffd,Invoice,Normal,0.0,0
2876,Payment,2026-01-16 16:07:58.621679,2026-01-16 16:07:58.621679,14528,1,Apex Tech Ltd,34,58,8738cc57-f944-41d8-ad4c-93a28aac7634,2615.04,17143.04,914e4e1b-0c34-4c9f-aa2c-d3448b44c0b4,Invoice,Normal,0.0,0
2877,Payment,2026-01-08 00:17:00.524353,2026-01-08 00:17:00.524353,7534,7,Shree Solutions Pvt Ltd,9,52,68cccf5f-099b-4256-b3a2-219936dfab13,1356.12,8890.119999999999,341f2104-a5ef-44a6-b25b-524a1fc1bbe8,None,Missing Doc,1.32,0
2878,Payment,2026-01-12 13:30:33.228683,2026-01-12 13:30:33.228683,8197,8,Om Sai Logistics Ltd,71,99,afd266dd-e00a-48a2-a089-49a7c25d5331,1475.46,9672.46,bb86d86e-67e3-4bae-b951-5dd312f5caae,Invoice,Normal,0.0,0
2879,Journal,2026-04-14 23:50:49.451999,2026-04-14 23:50:49.451999,8361,8,Om Sai Traders LLP,84,82,8967026d-f782-41ae-a8a9-edd79c33eb21,1504.98,9865.98,71311bb6-efb2-4e6c-908f-873e46a942fd,Contract,Normal,0.0,0
2880,Payment,2026-01-12 13:49:10.466379,2026-01-12 13:49:10.466379,9243,9,Shree Logistics Pvt Ltd,49,99,0f4bb620-2c40-4185-937a-31c6dbddc6b7,1663.74,10906.74,2e46d207-23e7-4bfe-bb84-22d2337467d9,Invoice,Normal,0.0,0
2881,Journal,2026-03-22 02:58:23.741870,2026-03-22 02:58:23.741870,42324,4,Global Solutions LLP,14,44,84ed6d29-aaf8-4a68-9750-2aa138e88cdb,7618.32,49942.32,96def099-a5fd-42bb-9cc6-c600d06d2a1f,Contract,Normal,0.0,0
2882,Receipt,2026-04-11 19:30:05.927756,2026-04-11 19:30:05.927756,326485,3,Global Logistics Ltd,90,99,c3a7373d-2142-47e9-a858-1f3e6801db48,60334.28046658669,386819.2804665867,319fba79-148d-484d-a5f4-235b115ebdc4,Invoice,"High Value,Tax Mismatch",1.9,1
2883,Journal,2026-02-02 03:00:39.676089,2026-02-02 03:00:39.676089,11340,1,Apex Tech Ltd,41,52,7044608a-e275-48c5-9193-8deca6c35b8c,2041.2,13381.2,edb35971-167c-4158-9e3c-2240ef2ea523,Contract,Normal,0.0,0
2884,Journal,2026-03-29 19:28:54.097966,2026-03-29 19:28:54.097966,33621,3,Om Sai Traders LLP,24,18,7700d3fc,6051.78,39672.78,dd9aa2b0-f19b-4169-90e8-87249ebad888,Contract,"Name Variation,Duplicate Pattern",1.73,1
2885,Payment,2026-01-11 22:00:17.880258,2026-01-11 22:00:17.880258,1248,1,Green Solutions Pvt Ltd,31,22,a626f573-f4eb-41aa-bfdc-dfd19e6871bb,224.64,1472.6399999999999,ec9bbeb2-91ba-4a05-a762-10ac52435d34,Contract,Normal,0.0,0
2886,Receipt,2026-03-13 01:32:20.038237,2026-03-13 01:32:20.038237,24579,2,Global Logistics Ltd,63,92,a88551bb-3581-41be-9401-51a67d65f501,4424.22,29003.22,008fcf4e-32fc-40d0-b1f7-3adc6d7e6b64,None,Missing Doc,1.34,0
2887,Journal,2026-04-17 22:44:57.026343,2026-04-17 22:44:57.026343,32789,3,BlueStar Traders LTD,81,71,c0b4b20a-582f-4916-8c7c-c5d920d75068,5902.02,38691.020000000004,64b31cf6-5ec9-4fe1-8ff8-be25bfe76b17,Invoice,Normal,0.0,0
2888,Journal,2026-02-16 01:29:06.474672,2026-02-16 04:29:06.474672,46473,4,Shree Logistics Ltd,5,16,f8c4cdee-f93d-4d2f-ac7e-d630a06dd949,8365.14,54838.14,29d12aa0-d8b3-461c-8902-8b3bcdbf05cf,None,"Odd Timing,Missing Doc",2.0,1
2889,Receipt,2026-01-05 17:28:37.515424,2026-01-05 17:28:37.515424,32621,3,BlueStar Enterprises LLP,83,48,60184829-a55a-47ff-bf3a-9c11d8339cf4,5871.78,38492.78,175aa468-77d9-4b78-8404-4c92add169f3,Invoice,Normal,0.0,0
2890,Receipt,2026-04-05 12:35:51.796070,2026-04-05 12:35:51.796070,26000,2,Om Sai Logistics Ltd,38,8,1e1b1b7a-e216-444b-b0a2-4c0c829dcb9f,4680.0,30680.0,233f3a66-57d5-4e90-b3ee-9270fcb4e3af,Contract,Rounded Amount,1.44,0
2891,Payment,2026-04-09 04:28:09.223478,2026-04-09 04:28:09.223478,8516,8,Green Tech LLP,94,0,5b869b25-2132-4e89-adf4-d5000fcdc0e0,1532.88,10048.880000000001,f2bba1f1-c816-40df-8dfc-16590a731e6a,Contract,Normal,0.0,0
2892,Payment,2026-04-11 19:41:49.848407,2026-04-11 19:41:49.848407,28645,2,Apex Traders LLP,69,48,9d0f43e9-04d8-4268-b2e6-71b0b1031ece,5156.1,33801.1,dc23743a-17be-46cc-8176-dc84243c63bc,None,Missing Doc,0.91,0
2893,Receipt,2026-02-25 11:30:59.287505,2026-02-25 11:30:59.287505,8957,8,Green Traders Ltd,75,32,ae56dcb5-7232-4f3d-a737-5c6ea67ede7e,1612.26,10569.26,7166ce50-0892-4d39-944a-2f7924644ab8,Contract,Normal,0.0,0
2894,Payment,2026-01-08 18:29:59.985081,2026-01-08 18:29:59.985081,29379,2,BlueStar Traders Pvt Ltd,39,84,3d2bc8fb,5288.22,34667.22,bf869089-5397-450c-8128-02404db51e53,Invoice,Duplicate Pattern,1.14,0
2895,Receipt,2026-02-09 01:49:52.125527,2026-02-09 01:49:52.125527,16817,1,Om Sai Logistics LLP,88,71,5fa43762-d5b7-4dcf-968c-c88db6bcdf91,3027.06,19844.06,1e0c47a9-ae94-45e7-98b9-e6a9c565abad,Invoice,Normal,0.0,0
2896,Payment,2026-04-14 13:18:16.989134,2026-04-14 13:18:16.989134,38000,3,Shree Solutions Ltd,84,60,655e1e0d-8088-4e43-aaae-537f2913cf85,6840.0,44840.0,563f4ae0-36b8-4ad5-b399-435feafe4607,Invoice,Rounded Amount,1.22,0
2897,Receipt,2026-01-12 03:49:04.272612,2026-01-12 13:49:04.272612,30369,3,Om Sai Enterprises Ltd,55,88,8f6b1770-4fdf-43e5-8ba3-1c0a5dc4efb2,5466.42,35835.42,d75334fa-b5e9-42ad-9057-d8bc0b81aad4,Contract,Odd Timing,1.19,0
2898,Payment,2026-02-25 10:06:28.259187,2026-02-25 10:06:28.259187,21080,2,Global Solutions LLP,94,53,127fe9d3-35fb-4045-8d61-5ca5b60e1dad,3794.4,24874.4,91a7c94e-f43e-4fb6-a2a0-76eed38effe6,Invoice,Name Variation,1.35,0
2899,Journal,2026-03-22 06:29:48.210904,2026-03-22 06:29:48.210904,20861,2,Apex Tech Ltd,22,79,18c92ee0-a5e5-410e-8a98-f5ee0a06f125,4199.025824300852,25060.02582430085,4e3fb7c2-a57a-427d-8f87-bd05a983a881,None,"Missing Doc,Tax Mismatch",1.83,1
2900,Receipt,2026-03-09 10:18:25.863702,2026-03-09 10:18:25.863702,30028,3,Apex Traders LLP,44,12,ac906e07-dd2b-40b9-be0c-df4113f0c9d1,5405.04,35433.04,15c81ec7-1d55-4c11-aeeb-7f2935aadfb9,Contract,Normal,0.0,0
2901,Journal,2026-02-06 02:02:41.975240,2026-02-06 02:02:41.975240,2900,2,BlueStar Tech Pvt Ltd,28,39,65c191d9-fb82-4f30-b9d7-782050552796,522.0,3422.0,d636e90e-dcc7-4d38-a1e1-2dfd146f37e4,None,Missing Doc,1.41,0
2902,Journal,2026-01-13 20:00:36.891936,2026-01-13 20:00:36.891936,5852,5,Apex Solutions Pvt Ltd,30,27,42eb83b4-3cf4-40d0-8792-4e49116e65bb,1053.36,6905.36,6090177e-603c-417e-9170-fceda51de6d9,Invoice,Normal,0.0,0
2903,Journal,2026-01-20 04:49:11.253456,2026-01-20 04:49:11.253456,32000,3,Om Sai Logistics Pvt Ltd,20,31,8ad980d4-f4bb-4908-990f-7ad3e5f53988,5760.0,37760.0,749e24a7-0241-4ccc-8fd5-a8c1adf2e0dd,Contract,Rounded Amount,1.4,0
2904,Payment,2026-01-02 21:05:58.578026,2026-01-02 21:05:58.578026,17000,1,Global Solutions LLP,84,82,4b6ae230-8b1f-4354-870b-5d1dc5427ed7,3060.0,20060.0,95c84ad0-bf01-4b73-be2e-88f6a854da58,Contract,Rounded Amount,0.99,0
2905,Receipt,2026-02-23 23:04:35.345337,2026-02-23 23:04:35.345337,21000,2,Green Enterprises LTD,47,16,7b66c097-1202-4fb2-ba03-191a7f59247c,3780.0,24780.0,9f5ec1e4-b5d2-459c-be6c-326b14c4778d,Contract,Rounded Amount,1.05,0
2906,Payment,2026-03-09 01:44:39.300135,2026-03-09 01:44:39.300135,252418,2,Om Sai Logistics Pvt LTD,16,56,8248063b-8ac6-45d3-8b68-c8c3e949f8a9,45435.24,297853.24,b76359a6-74ff-4081-9d3a-3e485621c08b,Contract,"High Value,Name Variation",2.84,1
2907,Payment,2026-03-05 06:29:25.179111,2026-03-05 06:29:25.179111,26000,2,Apex Tech Ltd,54,10,c04814b9,4680.0,30680.0,4fc05828-bfba-4024-880c-dbf2b8851023,Contract,"Rounded Amount,Duplicate Pattern",2.02,1
2908,Payment,2026-02-28 20:03:12.223413,2026-02-28 20:03:12.223413,28962,2,Green Enterprises Pvt Ltd,31,2,a00de874-fd17-444b-9126-06c9873f31f6,5213.16,34175.16,6ffde5c8-87af-41ec-89a9-b31bbdc4fc02,Invoice,Normal,0.0,0
2909,Journal,2026-04-17 14:35:38.898863,2026-04-17 14:35:38.898863,399023,3,Om Sai Enterprises Ltd,85,7,f169e433-c942-4710-9da2-51e3b73d8450,71824.14,470847.14,b47a9d70-c9d9-4a77-a793-ea61cf0ce640,Invoice,High Value,1.23,0
2910,Receipt,2026-01-29 20:43:42.233932,2026-01-29 20:43:42.233932,159512,1,Global Enterprises LTD,78,35,9c908109-b50e-40ef-85c5-c42049afd729,28712.16,188224.16,3f380921-2ee6-4083-a9d0-abc5f502cd54,Contract,"High Value,Name Variation",2.21,1
2911,Journal,2026-02-07 21:17:56.230269,2026-02-07 21:17:56.230269,9477,9,Apex Tech LTD,43,52,3190ed7a-25d4-4ce1-8c13-856ee5a9d6c4,1705.86,11182.86,9617bf24-e1fc-4505-94fb-fab90d990e43,None,"Missing Doc,Name Variation",1.73,1
2912,Receipt,2026-04-13 04:38:05.808624,2026-04-13 04:38:05.808624,7949,7,BlueStar Logistics Ltd,34,91,ba48d6c5-ebc7-4e8b-bdcb-ced93095e300,1430.82,9379.82,0bc3621a-3d12-4d78-822e-9cc9a04bc3f0,Invoice,Normal,0.0,0
2913,Receipt,2026-03-11 15:32:40.231985,2026-03-11 15:32:40.231985,47000,4,Shree Solutions Pvt Ltd,50,29,48055dc1-5deb-401d-b487-e720ddc3f2c7,8460.0,55460.0,7912c1ff-f244-4cac-8bf1-eb2d9795a258,Contract,Rounded Amount,0.96,0
2914,Payment,2026-01-03 03:10:33.094071,2026-01-03 03:10:33.094071,42882,4,BlueStar Solutions LLP,71,51,4a04e07b-e35b-4f61-8e80-838852ac15f2,7718.76,50600.76,b426f891-2d85-48b9-9682-26ed9e11ec5c,None,Missing Doc,0.91,0
2915,Journal,2026-03-02 00:15:58.837979,2026-03-02 14:15:58.837979,28547,2,Global Logistics Ltd,12,43,913798a0-7caf-47ec-9264-373665df8728,5138.46,33685.46,287d6ffe-feee-492f-b1cc-1c0d82896beb,Contract,Odd Timing,1.15,0
2916,Receipt,2026-04-16 01:59:08.418285,2026-04-16 01:59:08.418285,13053,1,Om Sai Logistics Pvt LTD,29,40,ff262787-9b83-4336-ad3b-2c11c3851848,2349.54,15402.54,4fe7057e-db98-4207-a976-b7ef9b764d5a,Contract,Normal,0.0,0
2917,Receipt,2026-02-27 12:26:03.785655,2026-02-27 12:26:03.785655,7165,7,BlueStar Traders LLP,5,99,76a17848-e16e-48b8-b63d-5e896c0216e5,1289.7,8454.7,ce783d0b-16a2-4f43-a475-94b9731e76f4,Invoice,Normal,0.0,0
2918,Receipt,2026-02-20 18:39:24.318658,2026-02-20 18:39:24.318658,36408,3,Shree Traders Ltd,93,88,ee1c1371-2c65-4f9c-88b6-d93a5b8b4720,6553.44,42961.44,fc71df06-68c2-45f0-b75c-05b2313d1489,None,Missing Doc,1.19,0
2919,Journal,2026-02-09 15:08:35.319504,2026-02-09 15:08:35.319504,20998,2,Apex Enterprises LLP,96,29,871ea85c-6bb2-41ee-af7d-14c032b5d45a,3779.64,24777.64,1f66aa21-ae8f-41c6-aa28-068cdb2456d7,Invoice,Normal,0.0,0
2920,Payment,2026-04-07 07:53:15.405373,2026-04-07 07:53:15.405373,43695,4,Apex Solutions Pvt Ltd,25,99,9e5c5049-9a8d-4e66-8393-ffe547b9a840,7865.1,51560.1,bc4db53f-286c-46ab-8e07-dad4ef066f29,Invoice,Normal,0.0,0
2921,Payment,2026-02-05 11:08:09.777261,2026-02-05 11:08:09.777261,23137,2,Apex Tech Ltd,42,14,591df363-b389-4a3b-88e0-f9da9785a229,4164.66,27301.66,f9736fd5-3b92-4f3f-8b86-6d90ce6c4737,Invoice,Normal,0.0,0
2922,Payment,2026-04-09 13:20:25.792200,2026-04-09 13:20:25.792200,40286,4,BlueStar Enterprises LLP,34,81,5ac77a13-fcfc-40f8-9c65-2cc1b3f97dd7,7251.48,47537.479999999996,e0feece5-d30b-4725-9a49-18fdb7b6d702,None,Missing Doc,1.29,0
2923,Payment,2026-02-24 17:51:13.088811,2026-02-24 17:51:13.088811,18000,1,Om Sai Enterprises Ltd,93,6,014b3f06-691a-4e5e-a614-697c3e33e820,3240.0,21240.0,1675fd7d-0da3-41f8-b997-d4d39d95e968,Invoice,Rounded Amount,1.49,0
2924,Journal,2026-04-06 02:28:37.955893,2026-04-06 03:28:37.955893,15311,1,Shree Logistics LLP,61,55,727eb9fe,2755.98,18066.98,f767f94a-39fb-44b5-8211-b5ed50dc09b7,Invoice,"Odd Timing,Duplicate Pattern",1.7,1
2925,Payment,2026-01-18 02:17:06.196280,2026-01-23 02:17:06.196280,28000,2,Om Sai Tech Ltd,87,82,c113150f-eee0-484f-92e7-712382bc7447,5040.0,33040.0,0a772d53-16bd-4c60-ac26-0eed7614384e,Contract,"Rounded Amount,Backdated",2.27,1
2926,Receipt,2026-01-12 10:35:19.415203,2026-01-12 10:35:19.415203,37000,3,Om Sai Tech Ltd,86,72,b5980db7-a874-41f7-b409-c9f2e11bf3eb,6660.0,43660.0,eb94c542-d323-4a40-8daa-7c15f889ef3f,None,"Rounded Amount,Missing Doc",1.94,1
2927,Journal,2026-04-10 06:05:52.596106,2026-04-10 06:05:52.596106,20959,2,,86,19,eb31456e-58a0-4450-9f58-973ba62dd5de,3772.62,24731.62,f3404560-5ba3-4335-8f69-115bbd3e13d9,Contract,"Name Variation,Null Vendor",2.82,1
2928,Payment,2026-01-15 06:24:21.777834,2026-01-15 06:24:21.777834,28452,2,,11,67,45740a24-3f4e-4be8-9f7f-58e8c17f1f33,5121.36,33573.36,e2e0a4c8-1d0e-4134-b021-e8f5312c7892,Contract,Null Vendor,1.17,0
2929,Receipt,2026-02-02 03:37:16.600613,2026-02-02 03:37:16.600613,24456,2,Apex Tech Ltd,9,37,9a281f6c-5613-4bc9-b6b3-05c95620a722,4402.08,28858.08,3e0d93d7-2269-42f4-bcc3-ded5f2eb9989,Contract,Normal,0.0,0
2930,Receipt,2026-02-16 14:57:21.364856,2026-02-16 14:57:21.364856,40898,4,Apex Enterprises LLP,23,15,c74911f3-d799-4194-87ed-d510b7f6a9c6,7361.64,48259.64,2e77b43e-583a-42db-8804-6e731105f4a6,Invoice,Name Variation,1.05,0
2931,Receipt,2026-03-15 23:02:00.548634,2026-03-15 23:02:00.548634,49000,4,Shree Logistics LLP,67,16,f00822e8-9cad-4073-85fb-a38858f9ac79,8820.0,57820.0,25f471d2-3e54-430e-85b4-039789f101dd,Invoice,Rounded Amount,1.12,0
2932,Receipt,2026-01-20 12:59:17.783356,2026-01-20 12:59:17.783356,30690,3,Green Tech LLP,86,8,43252d2f-dd2f-4be8-91f4-6a018383c74f,5524.2,36214.2,8e5e5572-90e7-43c2-8eba-f107d7e2f686,None,Missing Doc,0.98,0
2933,Journal,2026-02-15 07:41:37.022209,2026-02-15 07:41:37.022209,35252,3,Global Solutions Pvt Ltd,87,38,6c9a0439-b4ef-40d1-aa92-17c5f03a3de9,6345.36,41597.36,92bc32cd-97f7-415d-bcf3-b70156f3d0d7,None,Missing Doc,1.14,0
2934,Receipt,2026-01-01 07:32:04.169788,2026-01-02 07:32:04.169788,29192,2,Om Sai Traders Pvt Ltd,28,87,6d20f2dc-02cc-4b95-906d-5878d0b25d3e,5254.56,34446.56,eeb4bb70-76bc-41db-89dc-804e1b17162f,Invoice,Backdated,0.87,0
2935,Receipt,2026-04-10 03:11:50.401745,2026-04-10 03:11:50.401745,24210,2,BlueStar Solutions Pvt Ltd,12,84,5128adad-a280-466c-aa6b-24a7980fd2db,4357.8,28567.8,b10ad7e0-4121-4f7b-9ba6-a9ee361e831e,Invoice,Normal,0.0,0
2936,Payment,2026-01-24 17:15:17.221470,2026-01-24 17:15:17.221470,47808,4,Om Sai Enterprises Ltd,57,57,d0e325d7-3b72-46df-a29a-bc409b6e450d,8605.44,56413.44,5e2c0b46-54a3-4444-b3d0-c9dd69fa70c7,Invoice,No Segregation,1.31,0
2937,Journal,2026-02-04 11:38:40.657624,2026-02-04 11:38:40.657624,44729,4,Apex Enterprises LLP,9,66,55a57326-337a-49ef-91c0-72ea2951da63,8051.22,52780.22,41584952-ac6e-4f38-be77-234002f9cfb1,None,Missing Doc,1.12,0
2938,Journal,2026-02-15 14:30:55.607315,2026-02-15 14:30:55.607315,9046,9,Green Enterprises Ltd,98,77,3dc5066a-a7e5-4a50-b0a1-13f3e1f31f55,1628.28,10674.28,c10e5098-7cf6-4d71-bb74-26e918d52bec,None,Missing Doc,0.92,0
2939,Receipt,2026-01-05 03:23:27.305914,2026-01-05 03:23:27.305914,2858,2,,94,89,c966bcea-e842-45da-9e29-158a3013316e,514.44,3372.44,7fc4c818-124f-47e7-953b-ac6df3a84095,None,"Missing Doc,Null Vendor",1.91,1
2940,Journal,2026-01-16 13:22:38.192757,2026-01-16 13:22:38.192757,21895,2,Apex Tech Ltd,24,6,0eed5103,3941.1,25836.1,aa086dc0-3ed8-4f8a-b13e-f56d3c0de014,Invoice,Duplicate Pattern,1.38,0
